Lines,Lon,VehicleNumber,Time,Lat,Brigade
145,21.1073031,7803,2024-02-20 17:42:55,52.286817,1
145,21.1122306,7804,2024-02-20 17:42:54,52.2811618,7
514,21.05648,7805,2024-02-20 17:42:40,52.226861,1
525,21.0195032,7806,2024-02-20 17:42:55,52.2177269,4
151,21.1154905,7807,2024-02-20 17:42:55,52.2335539,06
509,20.9513397,7810,2024-02-20 17:42:55,52.3190745,023
514,21.1707975,7812,2024-02-20 17:42:55,52.2516065,4
151,21.0511629,7813,2024-02-20 17:42:55,52.2256847,06
525,21.0076787,7814,2024-02-20 17:42:55,52.2288935,5
125,21.1954069,7815,2024-02-20 17:42:55,52.2076896,3
202,21.1287527,7816,2024-02-20 17:42:55,52.2402391,544
525,21.0149083,7817,2024-02-20 17:42:52,52.2247875,010
E-2,21.0387225,7818,2024-02-20 17:42:55,52.1978352,03
509,20.9540691,7819,2024-02-20 17:42:55,52.3177304,9
750,20.8748891,782,2024-02-20 17:42:37,52.352855,05
182,20.9631034,7820,2024-02-20 17:42:55,52.2167389,7
158,20.9625962,7821,2024-02-20 17:42:55,52.2170832,9
502,21.1056587,7822,2024-02-20 17:42:55,52.2337237,718
523,21.1180069,7824,2024-02-20 17:42:55,52.2342355,022
521,21.2091741,7825,2024-02-20 17:42:55,52.1632067,3
151,21.1080443,7826,2024-02-20 17:42:50,52.229407,05
111,20.97896,7827,2024-02-20 17:42:52,52.244366,8
402,21.0457822,7828,2024-02-20 17:42:55,52.1837567,6
E-1,21.0447985,7829,2024-02-20 17:42:55,52.2363696,05
509,20.9751382,7830,2024-02-20 17:42:55,52.3168621,10
521,21.1881155,7831,2024-02-20 17:42:55,52.184275,08
507,21.0513804,7832,2024-02-20 17:42:55,52.2377532,010
521,21.1912875,7833,2024-02-20 17:42:55,52.181093,07
E-1,21.0952546,7834,2024-02-20 17:42:55,52.22458,03
720,21.3540025,7835,2024-02-20 17:42:54,52.1496245,2
141,21.0878941,7837,2024-02-20 17:42:51,52.244933,1
148,21.0493012,7839,2024-02-20 17:42:55,52.1950677,010
509,21.0352985,7840,2024-02-20 17:42:54,52.2543648,024
E-2,21.0141829,7841,2024-02-20 17:42:54,52.2405262,05
151,21.0908135,7842,2024-02-20 17:42:55,52.231139,3
525,21.0037556,7843,2024-02-20 17:42:52,52.2299336,319
402,21.1560839,7844,2024-02-20 17:42:55,52.2402592,4
146,21.0385766,7845,2024-02-20 17:42:55,52.2431581,06
402,21.0209728,7847,2024-02-20 17:42:51,52.1730905,7
514,21.0879377,7848,2024-02-20 17:42:55,52.2362277,2
507,21.1023812,7849,2024-02-20 17:42:55,52.2219627,3
509,20.9414272,7850,2024-02-20 17:42:54,52.3323089,6
507,21.0238799,7852,2024-02-20 17:42:51,52.2325311,8
145,21.0936409,7853,2024-02-20 17:42:55,52.2440474,3
168,21.0909087,7854,2024-02-20 17:42:55,52.2216045,2
145,21.0202069,7855,2024-02-20 17:42:55,52.2884686,9
507,21.062868,7856,2024-02-20 17:42:46,52.228908,1
182,21.115934,7858,2024-02-20 17:42:55,52.2338129,011
509,20.9466306,7859,2024-02-20 17:42:55,52.3399827,7
E-2,21.0315932,7860,2024-02-20 17:42:55,52.2058602,01
202,21.0427589,7861,2024-02-20 17:42:55,52.2443766,542
145,21.0951972,7862,2024-02-20 17:42:55,52.2861399,013
173,21.0946404,7864,2024-02-20 17:42:55,52.2440225,011
502,21.0155099,7865,2024-02-20 17:42:55,52.2202491,467
145,21.1344305,7866,2024-02-20 17:42:54,52.2441641,5
402,21.1560221,7867,2024-02-20 17:42:55,52.2402829,014
514,21.2273219,7868,2024-02-20 17:42:55,52.2503822,3
521,20.9638489,7869,2024-02-20 17:42:55,52.2078659,6
173,21.2365019,7871,2024-02-20 17:42:55,52.2161994,012
162,21.0273761,7872,2024-02-20 17:42:55,52.2596531,4
102,21.0524605,7873,2024-02-20 17:42:55,52.2501311,545
521,21.0329331,7874,2024-02-20 17:42:53,52.234353,1
507,21.0110557,7875,2024-02-20 17:42:55,52.2294955,6
182,21.1129524,7876,2024-02-20 17:42:55,52.2362452,2
523,20.8978339,7877,2024-02-20 17:42:52,52.2592554,1
125,21.137965,7878,2024-02-20 17:42:54,52.229471,2
520,21.1475871,7880,2024-02-20 17:42:55,52.2383187,010
146,21.1069729,7881,2024-02-20 17:42:55,52.2102614,07
502,21.1542954,7882,2024-02-20 17:42:54,52.2260557,465
143,21.1076964,7883,2024-02-20 17:42:55,52.2412502,6
521,21.1591382,7884,2024-02-20 17:42:55,52.2133302,09
523,20.9629848,7886,2024-02-20 17:42:55,52.2172353,4
125,21.0531342,7887,2024-02-20 17:42:54,52.2473874,1
E-1,21.0493091,7888,2024-02-20 17:42:55,52.2319749,02
720,21.084087,7889,2024-02-20 17:42:53,52.244511,1
143,21.0139081,7890,2024-02-20 17:42:50,52.2172709,012
L48,21.2755803,80101,2024-02-20 17:42:55,52.2473955,1
L47,21.3120796,80102,2024-02-20 17:42:51,52.2461491,1
L48,21.3049673,80103,2024-02-20 17:41:17,52.203179,02
L47,21.2947827,80104,2024-02-20 17:42:54,52.2429832,02
L26,21.1857568,80108,2024-02-20 17:42:55,52.3432531,2
L26,21.2151845,80109,2024-02-20 17:42:55,52.3234348,1
L38,21.25067,80111,2024-02-20 17:41:00,52.331964,1
L37,21.227096,80112,2024-02-20 17:42:51,52.3478005,1
L36,21.2280551,80113,2024-02-20 17:40:55,52.3470148,1
L46,21.1604295,80114,2024-02-20 17:42:52,52.3032668,681
L45,21.1141568,80115,2024-02-20 17:42:52,52.4065315,1
L35,21.2582818,80116,2024-02-20 17:42:51,52.351631,1
L-3,20.8772158,80117,2024-02-20 17:42:55,52.0821095,1
L40,21.115234,80118,2024-02-20 17:42:54,52.3388216,2
L45,21.0852593,80120,2024-02-20 17:42:53,52.3024514,02
L37,21.1957651,80121,2024-02-20 17:42:52,52.3149678,02
L46,21.1615661,80122,2024-02-20 17:42:55,52.3161361,682
L43,21.085305,80123,2024-02-20 17:42:45,52.3050441,781
L32,21.0226015,80124,2024-02-20 17:42:46,52.0743761,1
L40,21.245284,80125,2024-02-20 17:41:50,52.351096,1
174,21.011614,8300,2024-02-20 17:42:37,52.172829,6
143,21.1384883,8301,2024-02-20 17:42:54,52.2450103,010
317,20.9450551,8302,2024-02-20 17:42:58,52.176232,1
143,21.1052583,8303,2024-02-20 17:42:51,52.241605,1
136,20.9810215,8304,2024-02-20 17:42:52,52.2106695,6
187,21.035029,8305,2024-02-20 17:42:54,52.2216306,3
148,21.0480816,8306,2024-02-20 17:42:51,52.1887816,8
317,20.9964218,8307,2024-02-20 17:42:52,52.1877168,5
174,21.0141233,8308,2024-02-20 17:42:52,52.1827316,371
148,21.0538525,8309,2024-02-20 17:42:52,52.159905,4
217,21.0767648,8310,2024-02-20 17:42:53,52.1567061,4
138,20.995509,8311,2024-02-20 17:39:00,52.170183,2
136,21.0426346,8312,2024-02-20 17:42:51,52.1479298,12
141,21.044775,8313,2024-02-20 17:42:47,52.221173,9
141,21.0828186,8314,2024-02-20 17:42:55,52.2407948,2
136,21.014183,8315,2024-02-20 17:42:38,52.167738,8
172,21.0482726,8316,2024-02-20 17:42:49,52.1781836,9
174,20.9980301,8317,2024-02-20 17:42:53,52.1861378,3
141,20.9791201,8318,2024-02-20 17:42:52,52.1834756,5
709,21.0235786,8319,2024-02-20 17:42:44,52.180092,2
148,20.9993648,8320,2024-02-20 17:42:54,52.1560716,5
193,20.9969441,8321,2024-02-20 17:42:52,52.1877516,08
319,21.199209,8322,2024-02-20 17:42:54,52.1732241,08
519,21.0221973,8323,2024-02-20 17:42:51,52.2074831,1
724,21.0955026,8324,2024-02-20 17:42:55,52.1308831,667
217,21.0513535,8325,2024-02-20 17:42:51,52.1459083,3
504,20.9860023,8326,2024-02-20 17:42:52,52.2040475,8
522,21.0523783,8327,2024-02-20 17:42:54,52.18489,011
709,21.0221908,8328,2024-02-20 17:42:53,52.0836146,4
331,20.9967383,8329,2024-02-20 17:42:45,52.1868983,05
308,20.9929841,8330,2024-02-20 17:42:57,52.1857038,02
522,21.0449596,8331,2024-02-20 17:42:45,52.1918708,6
136,20.998995,8332,2024-02-20 17:42:52,52.1855783,017
402,20.993248,8333,2024-02-20 17:42:56,52.178708,8
148,21.0522895,8335,2024-02-20 17:42:53,52.159564,3
710,21.0003243,8336,2024-02-20 17:42:51,52.1855181,1
710,21.1213348,8338,2024-02-20 17:42:55,52.087832,3
501,21.0194083,8339,2024-02-20 17:42:52,52.2123633,5
165,20.9922378,8340,2024-02-20 17:42:50,52.1644133,1
504,21.0048198,8341,2024-02-20 17:42:57,52.2284818,012
187,21.0458767,8342,2024-02-20 17:42:53,52.2159583,2
710,21.067695,8343,2024-02-20 17:42:51,52.129249,4
162,21.0850733,8344,2024-02-20 17:42:49,52.1934967,08
742,21.172515,8345,2024-02-20 17:42:37,52.046055,1
317,21.08396,8346,2024-02-20 17:42:50,52.1660817,4
136,21.055579,8348,2024-02-20 17:42:54,52.149153,10
174,20.995365,8350,2024-02-20 17:42:43,52.1701967,1
189,21.0688517,8351,2024-02-20 17:42:43,52.181265,1
522,21.0221383,8353,2024-02-20 17:42:53,52.2082317,010
504,21.068775,8355,2024-02-20 17:42:51,52.1289567,2
193,20.995475,8356,2024-02-20 17:42:47,52.1702183,07
522,21.0668733,8357,2024-02-20 17:42:52,52.1711417,013
172,20.9839315,8358,2024-02-20 17:42:49,52.1987974,3
402,21.0114517,8359,2024-02-20 17:42:44,52.17456,9
709,21.0238233,8360,2024-02-20 17:42:49,52.18008,8
217,21.034051,8362,2024-02-20 17:42:43,52.177176,5
710,21.011755,8363,2024-02-20 17:42:39,52.074188,2
710,21.07468,8364,2024-02-20 17:42:43,52.132978,07
709,21.0179608,8365,2024-02-20 17:42:52,52.1687395,429
401,20.92757,8366,2024-02-20 17:42:52,52.195805,8
504,21.0454867,8368,2024-02-20 17:42:40,52.1416267,3
106,21.019541,8369,2024-02-20 17:42:46,52.246086,2
521,21.2058133,8397,2024-02-20 17:42:45,52.1599533,012
507,21.09547,8398,2024-02-20 17:42:40,52.2245583,2
525,21.0641217,8399,2024-02-20 17:42:46,52.2290483,7
190,20.930494,8441,2024-02-20 17:42:55,52.240334,015
190,20.94542,8442,2024-02-20 17:42:54,52.2389989,5
145,21.11635,8443,2024-02-20 17:42:55,52.276131,015
199,21.074585,8445,2024-02-20 17:42:54,52.287411,3
160,21.060404,8446,2024-02-20 17:42:51,52.314117,518
509,21.1022,8447,2024-02-20 17:42:55,52.221909,020
102,21.044771,8448,2024-02-20 17:42:55,52.248459,09
190,20.928774,8449,2024-02-20 17:42:52,52.233833,8
162,21.0849676,8450,2024-02-20 17:42:55,52.1932934,1
527,21.0683685,8451,2024-02-20 17:42:55,52.3235961,517
112,20.999123,8452,2024-02-20 17:42:51,52.288879,1
509,21.084757,8453,2024-02-20 17:42:52,52.22591,2
518,20.982227,8454,2024-02-20 17:42:53,52.281128,012
120,21.054914,8455,2024-02-20 17:42:51,52.343292,09
120,21.052652,8456,2024-02-20 17:42:55,52.269356,1
180,20.970203,8457,2024-02-20 17:42:52,52.25573,9
190,21.011045,8458,2024-02-20 17:42:39,52.246475,11
500,21.041697,8459,2024-02-20 17:42:52,52.300331,6
120,21.066568,8460,2024-02-20 17:42:51,52.321331,5
132,21.061241,8461,2024-02-20 17:42:54,52.30653,07
190,20.913136,8462,2024-02-20 17:42:54,52.238258,017
190,21.015917,8465,2024-02-20 17:42:54,52.246841,018
709,21.0181433,8500,2024-02-20 17:42:40,52.1345417,3
709,21.024228,8501,2024-02-20 17:42:44,52.080899,013
522,21.015841,8502,2024-02-20 17:42:36,52.215843,2
504,21.0085767,8504,2024-02-20 17:42:46,52.1702683,013
217,21.061586,8505,2024-02-20 17:42:53,52.171216,1
148,21.08718,8506,2024-02-20 17:42:50,52.244833,1
317,21.0405667,8507,2024-02-20 17:42:49,52.1707583,5
724,21.0273883,8508,2024-02-20 17:42:53,52.0674117,668
138,21.1009817,8509,2024-02-20 17:42:52,52.2606667,012
165,21.023309,8510,2024-02-20 17:42:42,52.17996,4
522,21.0697333,8511,2024-02-20 17:42:40,52.1640983,5
522,21.015115,8512,2024-02-20 17:42:40,52.217788,7
504,21.0497233,8513,2024-02-20 17:42:44,52.1374167,1
709,21.0234517,8514,2024-02-20 17:42:48,52.0811233,011
166,21.0682683,8517,2024-02-20 17:42:47,52.1292967,012
519,21.0098067,8518,2024-02-20 17:42:42,52.229365,4
401,20.861403,8519,2024-02-20 17:42:52,52.191601,1
501,21.050898,8520,2024-02-20 17:42:49,52.186143,6
710,21.0357117,8521,2024-02-20 17:42:52,52.0765383,08
401,20.9087633,8522,2024-02-20 17:42:46,52.1928917,029
217,21.0465267,8523,2024-02-20 17:42:49,52.1502883,06
174,20.997725,8524,2024-02-20 17:42:53,52.2331267,08
E-2,21.0248933,8525,2024-02-20 17:42:52,52.2204833,06
168,21.0075883,8526,2024-02-20 17:42:43,52.2099167,3
501,21.001745,8528,2024-02-20 17:42:41,52.22882,4
519,21.0978683,8531,2024-02-20 17:42:55,52.122945,2
710,21.131099,8532,2024-02-20 17:42:40,52.093751,5
401,20.909994,8535,2024-02-20 17:42:38,52.19496,021
504,21.002494,8536,2024-02-20 17:42:36,52.175613,5
162,21.0344883,8537,2024-02-20 17:42:43,52.2254833,013
709,21.0170467,8538,2024-02-20 17:42:48,52.0677767,422
501,21.0493,8539,2024-02-20 17:42:48,52.1777517,1
174,21.008791,8540,2024-02-20 17:42:46,52.20613,07
401,20.91761,8541,2024-02-20 17:42:51,52.19888,022
401,21.047125,8542,2024-02-20 17:42:38,52.163313,6
165,20.995925,8544,2024-02-20 17:42:46,52.1563767,2
148,21.0972043,8545,2024-02-20 17:42:55,52.2344102,2
522,21.0386583,8547,2024-02-20 17:42:51,52.19807,3
522,21.0029883,8548,2024-02-20 17:42:41,52.2293433,1
138,21.0045533,8549,2024-02-20 17:42:48,52.1722817,010
727,20.945654,8550,2024-02-20 17:42:37,52.039358,04
504,21.031278,8551,2024-02-20 17:42:51,52.149898,4
319,21.0660633,8552,2024-02-20 17:42:47,52.1526833,06
522,21.0745767,8554,2024-02-20 17:42:39,52.156095,012
128,20.9902183,8556,2024-02-20 17:42:55,52.217325,705
504,20.988125,8557,2024-02-20 17:42:53,52.2159467,6
162,21.0488783,8558,2024-02-20 17:42:48,52.2067183,7
519,21.063024,8559,2024-02-20 17:42:51,52.174819,3
175,20.9795017,8560,2024-02-20 17:42:53,52.175375,402
523,21.014175,8561,2024-02-20 17:42:53,52.217219,020
502,21.2315033,8562,2024-02-20 17:42:51,52.223605,462
520,21.057884,8563,2024-02-20 17:42:52,52.227274,4
509,21.0935556,8564,2024-02-20 17:42:49,52.2269556,15
520,21.0151483,8565,2024-02-20 17:42:50,52.2178983,011
523,20.9125117,8566,2024-02-20 17:42:44,52.2517233,16
525,21.11539,8567,2024-02-20 17:42:50,52.232643,3
151,21.015625,8568,2024-02-20 17:42:43,52.2210033,1
171,21.033863,8569,2024-02-20 17:42:35,52.226736,451
402,21.0543267,8570,2024-02-20 17:42:45,52.1998533,2
182,21.1129967,8571,2024-02-20 17:42:49,52.2361083,3
143,20.9928017,8572,2024-02-20 17:42:49,52.2163967,3
507,21.0095283,8573,2024-02-20 17:42:45,52.22951,011
507,21.0803717,8574,2024-02-20 17:42:48,52.2261733,5
162,21.035334,8575,2024-02-20 17:42:44,52.255998,011
520,21.0085233,8577,2024-02-20 17:42:44,52.235935,6
525,21.1628436,8578,2024-02-20 17:42:48,52.2217073,2
507,21.005343,8579,2024-02-20 17:42:42,52.229486,7
738,21.1775683,8580,2024-02-20 17:42:51,52.4121433,06
245,21.074985,8582,2024-02-20 17:42:44,52.287246,3
120,21.05798,8583,2024-02-20 17:42:42,52.3242917,3
127,21.0088983,8585,2024-02-20 17:42:39,52.229195,7
120,21.0430133,8586,2024-02-20 17:42:54,52.2493183,8
140,21.0916583,8587,2024-02-20 17:42:41,52.3069317,05
140,21.0793083,8588,2024-02-20 17:42:52,52.2916249,09
175,21.019469,8590,2024-02-20 17:42:39,52.233476,406
527,21.0554867,8591,2024-02-20 17:42:47,52.2971283,716
509,20.9921917,8592,2024-02-20 17:42:51,52.3008817,11
738,21.046161,8593,2024-02-20 17:42:53,52.264828,2
140,21.1120717,8594,2024-02-20 17:42:52,52.3315167,08
705,20.98695,8595,2024-02-20 17:42:48,52.305555,08
517,20.964604,8800,2024-02-20 17:42:53,52.2175515,9
504,20.9828033,8801,2024-02-20 17:42:53,52.1947095,9
187,20.9938588,8802,2024-02-20 17:42:55,52.2167368,11
141,21.0479783,8804,2024-02-20 17:42:52,52.2069878,012
174,21.0049756,8805,2024-02-20 17:42:54,52.220978,4
174,21.0074516,8806,2024-02-20 17:42:50,52.2102535,5
166,21.0444056,8807,2024-02-20 17:42:52,52.2491195,661
136,20.9978085,8808,2024-02-20 17:42:51,52.1856283,016
136,20.9676718,8809,2024-02-20 17:42:53,52.2143438,014
136,20.984326,8810,2024-02-20 17:42:39,52.199931,018
138,21.0305283,8814,2024-02-20 17:42:44,52.2206733,4
138,21.0413878,8815,2024-02-20 17:42:55,52.2503989,5
143,21.0252965,8816,2024-02-20 17:42:47,52.2191339,011
522,21.0341796,8817,2024-02-20 17:42:50,52.2028541,08
709,21.0185435,8818,2024-02-20 17:42:54,52.1182876,1
138,21.0020451,8820,2024-02-20 17:42:53,52.1773628,3
240,21.1189079,8821,2024-02-20 17:42:55,52.3382708,04
240,21.0772135,8822,2024-02-20 17:42:50,52.3223176,3
138,21.0424015,8823,2024-02-20 17:42:54,52.2539888,7
148,21.0522166,8824,2024-02-20 17:42:51,52.1594706,7
193,21.0319036,8825,2024-02-20 17:42:49,52.1734481,08
148,21.0957061,8826,2024-02-20 17:42:54,52.231447,9
143,21.0839135,8827,2024-02-20 17:42:49,52.2429418,5
411,21.1025611,8828,2024-02-20 17:42:50,52.2220851,03
520,21.096742,8829,2024-02-20 17:42:54,52.234772,3
411,21.0804506,8830,2024-02-20 17:42:55,52.2261298,04
411,21.221668,8832,2024-02-20 17:42:42,52.223783,464
523,20.9189875,8835,2024-02-20 17:42:53,52.2398436,018
502,21.2173806,8836,2024-02-20 17:42:51,52.2143865,09
411,21.0165646,8837,2024-02-20 17:42:55,52.2221218,01
411,21.23942,8839,2024-02-20 17:42:46,52.2161037,463
704,21.2734146,8841,2024-02-20 17:42:55,52.2219967,03
502,21.0301178,8842,2024-02-20 17:42:51,52.2205836,468
138,21.0077373,8843,2024-02-20 17:42:55,52.2028899,011
188,21.109749,8844,2024-02-20 17:42:49,52.2452948,3
E-2,21.1168353,8845,2024-02-20 17:42:52,52.2334105,01
411,21.0217916,8846,2024-02-20 17:42:55,52.218535,02
520,21.0631096,8848,2024-02-20 17:42:49,52.2287763,7
704,21.267403,8850,2024-02-20 17:42:53,52.2221455,1
182,21.014483,8851,2024-02-20 17:42:51,52.2172703,9
143,21.1695783,8852,2024-02-20 17:42:51,52.2628075,8
523,21.0135901,8853,2024-02-20 17:42:50,52.2169215,12
523,20.9563893,8854,2024-02-20 17:42:52,52.2381428,3
502,21.0154195,8855,2024-02-20 17:42:49,52.2190903,719
340,21.0528815,8856,2024-02-20 17:42:50,52.2766083,02
340,21.0736896,8858,2024-02-20 17:42:48,52.2845901,01
E-2,21.0630105,8859,2024-02-20 17:42:46,52.1748401,02
340,21.1096113,8860,2024-02-20 17:42:49,52.3285248,05
340,21.0935313,8861,2024-02-20 17:42:52,52.3087855,07
738,21.087007,8863,2024-02-20 17:42:49,52.301258,07
140,21.0552741,8864,2024-02-20 17:42:51,52.2753733,1
500,21.01029,8865,2024-02-20 17:42:50,52.261003,2
512,21.0354418,8867,2024-02-20 17:42:53,52.2543708,5
500,21.044831,8868,2024-02-20 17:42:45,52.278991,1
138,21.0443213,8870,2024-02-20 17:42:53,52.2655736,6
140,21.1177453,8872,2024-02-20 17:42:52,52.3387078,06
340,21.115513,8873,2024-02-20 17:42:51,52.3357118,06
500,21.042104,8874,2024-02-20 17:42:40,52.294705,7
162,21.0294251,8875,2024-02-20 17:42:54,52.2397356,3
245,21.0446015,8876,2024-02-20 17:42:37,52.2653168,2
512,21.0699363,8877,2024-02-20 17:42:50,52.2906788,4
162,21.0262605,8878,2024-02-20 17:42:49,52.236952,6
709,21.0173143,8880,2024-02-20 17:42:48,52.1385776,012
308,21.0244493,8881,2024-02-20 17:42:51,52.189544,01
172,21.0487013,8883,2024-02-20 17:42:45,52.1782001,1
172,21.0341925,8884,2024-02-20 17:42:51,52.2017106,8
504,20.9826755,8885,2024-02-20 17:42:51,52.1956223,011
504,21.00336,8886,2024-02-20 17:42:39,52.22919,7
162,21.0484735,8887,2024-02-20 17:42:51,52.2021413,014
174,21.01732,8888,2024-02-20 17:42:37,52.18878,09
143,21.177716,8889,2024-02-20 17:42:37,52.262174,09
143,20.9925573,8890,2024-02-20 17:42:51,52.2163595,4
522,21.0157953,8891,2024-02-20 17:42:50,52.2231445,09
138,21.0210201,8892,2024-02-20 17:42:50,52.210797,9
148,20.9868453,8893,2024-02-20 17:42:53,52.1575738,6
501,21.03428,8894,2024-02-20 17:42:45,52.2025623,2
136,21.0210851,8895,2024-02-20 17:42:54,52.1599293,1
136,20.9794165,8896,2024-02-20 17:42:51,52.2104753,3
187,20.90022,8897,2024-02-20 17:42:36,52.199156,8
143,20.9969525,8898,2024-02-20 17:42:47,52.1861448,09
141,21.084199,8899,2024-02-20 17:42:53,52.245325,10
104,21.031347,9061,2024-02-20 17:42:51,52.293465,1
161,21.202837,9062,2024-02-20 17:42:51,52.169411,1
211,20.94169,9063,2024-02-20 17:42:22,52.339405,08
161,21.224792,9064,2024-02-20 17:42:55,52.186672,2
104,21.040094,9066,2024-02-20 17:42:26,52.309277,03
314,21.061619,9068,2024-02-20 17:42:55,52.361816,1
211,20.966183,9069,2024-02-20 17:42:16,52.318703,461
211,20.990358,9070,2024-02-20 17:42:53,52.302261,1
211,20.942162,9071,2024-02-20 17:42:55,52.336769,2
211,20.941971,9073,2024-02-20 17:42:38,52.336025,09
133,20.951338,9076,2024-02-20 17:42:27,52.31908,1
262,21.067963,9077,2024-02-20 17:42:50,52.277771,03
211,20.936596,9078,2024-02-20 17:42:55,52.334274,010
211,20.976109,9079,2024-02-20 17:42:53,52.304787,011
104,21.033323,9082,2024-02-20 17:42:37,52.334808,2
262,21.066427,9083,2024-02-20 17:42:52,52.27618,2
314,20.988255,9084,2024-02-20 17:42:05,52.309525,4
314,21.017265,9085,2024-02-20 17:42:28,52.305618,2
211,21.001019,9086,2024-02-20 17:42:54,52.291534,3
211,20.960402,9088,2024-02-20 17:42:36,52.316597,012
900,20.948608,9089,2024-02-20 17:42:30,52.340912,1
262,21.087864,9090,2024-02-20 17:42:53,52.286556,1
332,21.064093,9093,2024-02-20 17:42:54,52.311565,1
314,20.952877,9094,2024-02-20 17:42:52,52.317337,454
239,21.0182313,9201,2024-02-20 17:42:51,52.1553883,574
305,21.153925,9202,2024-02-20 17:42:49,52.227045,1
203,20.8832607,9203,2024-02-20 17:42:53,52.2066408,472
264,21.0943587,9204,2024-02-20 17:42:55,52.1461698,1
Z12,20.930849,9205,2024-02-20 17:42:54,52.286564,1
239,21.037723,9206,2024-02-20 17:42:51,52.1539255,572
815,21.0182366,9207,2024-02-20 17:42:52,52.1278053,775
164,21.066239,9208,2024-02-20 17:42:49,52.192048,1
349,20.896899,9210,2024-02-20 17:42:52,52.231418,1
133,20.9822323,9211,2024-02-20 17:42:53,52.3555643,2
201,20.9389734,9212,2024-02-20 17:42:55,52.247018,2
164,21.10811,9214,2024-02-20 17:42:52,52.163516,2
201,20.9251588,9215,2024-02-20 17:42:49,52.2606301,3
211,20.964089,9219,2024-02-20 17:42:55,52.311642,5
133,20.95621,9220,2024-02-20 17:42:55,52.3309956,348
201,20.9430787,9226,2024-02-20 17:42:52,52.2457609,1
809,20.9870296,9227,2024-02-20 17:42:53,52.1158053,571
239,21.033591,9228,2024-02-20 17:42:52,52.155634,573
203,20.9160701,9229,2024-02-20 17:42:53,52.2737601,1
203,20.9309374,9230,2024-02-20 17:42:52,52.2917982,472
211,20.9405178,9231,2024-02-20 17:42:53,52.3411378,6
999,20.8832306,9232,2024-02-20 17:42:55,52.2067046,1
201,20.931404,9242,2024-02-20 17:42:55,52.2667663,4
209,20.8819835,9245,2024-02-20 17:42:52,52.207614,572
201,20.925096,9251,2024-02-20 17:42:52,52.261161,05
164,21.1213643,9252,2024-02-20 17:42:55,52.1574213,3
211,20.9453885,9253,2024-02-20 17:42:50,52.349705,460
147,21.119583,9301,2024-02-20 17:42:48,52.199623,010
356,21.05501,9303,2024-02-20 17:42:55,52.275482,02
739,21.017248,9304,2024-02-20 17:42:51,52.159325,1
142,21.077745,9305,2024-02-20 17:42:55,52.267765,4
135,21.027073,9311,2024-02-20 17:42:53,52.259716,1
135,21.077166,9313,2024-02-20 17:42:53,52.268272,6
356,21.066994,9314,2024-02-20 17:42:54,52.273842,01
142,21.129309,9315,2024-02-20 17:42:52,52.233238,4
142,21.154263,9316,2024-02-20 17:42:51,52.173237,469
179,21.029696,9318,2024-02-20 17:42:54,52.147572,7
135,21.085844,9319,2024-02-20 17:42:53,52.235004,5
196,21.163431,9320,2024-02-20 17:42:53,52.260387,1
739,21.052952,9321,2024-02-20 17:42:55,52.096561,6
196,21.177008,9322,2024-02-20 17:42:52,52.256874,2
135,21.031914,9323,2024-02-20 17:42:55,52.267029,6
147,21.243032,9324,2024-02-20 17:42:52,52.219208,09
147,21.056211,9325,2024-02-20 17:42:53,52.231636,08
135,21.042753,9326,2024-02-20 17:42:53,52.247784,07
179,21.055969,9327,2024-02-20 17:42:50,52.131741,2
179,21.067471,9328,2024-02-20 17:42:55,52.129822,4
356,21.060997,9329,2024-02-20 17:42:52,52.269619,03
135,21.082296,9330,2024-02-20 17:42:50,52.231056,08
135,21.107128,9331,2024-02-20 17:42:53,52.248302,3
179,21.023726,9332,2024-02-20 17:42:54,52.155804,012
179,21.063162,9333,2024-02-20 17:42:53,52.145775,51
179,21.0230907,9334,2024-02-20 17:42:55,52.1557897,8
739,21.02424,9335,2024-02-20 17:42:55,52.179878,2
135,21.077618,9336,2024-02-20 17:42:50,52.267891,1
256,21.067198,9337,2024-02-20 17:42:54,52.315456,2
179,21.042486,9338,2024-02-20 17:42:52,52.148056,11
135,21.099562,9339,2024-02-20 17:42:55,52.238083,4
198,21.223797,9340,2024-02-20 17:42:51,52.253826,3
179,21.077721,9341,2024-02-20 17:42:51,52.267879,51
739,21.018812,9342,2024-02-20 17:42:53,52.102581,4
147,21.045238,9343,2024-02-20 17:42:54,52.248337,07
179,21.068594,9344,2024-02-20 17:42:49,52.128853,3
135,21.043777,9345,2024-02-20 17:42:53,52.247803,2
739,21.049191,9346,2024-02-20 17:42:52,52.101845,426
142,21.202074,9347,2024-02-20 17:42:41,52.170349,5
179,21.056351,9348,2024-02-20 17:42:54,52.139538,5
739,21.024082,9349,2024-02-20 17:42:55,52.179897,3
198,21.223454,9350,2024-02-20 17:42:52,52.253815,1
142,21.242149,9351,2024-02-20 17:42:55,52.169868,1
179,21.049664,9352,2024-02-20 17:42:54,52.154411,6
198,21.222803,9353,2024-02-20 17:42:50,52.220707,04
179,21.033958,9354,2024-02-20 17:42:51,52.162151,10
256,21.060793,9355,2024-02-20 17:42:47,52.306664,03
198,21.223867,9356,2024-02-20 17:42:54,52.217628,2
256,21.065531,9357,2024-02-20 17:42:51,52.327953,1
147,21.14292,9358,2024-02-20 17:42:54,52.198727,06
142,21.088177,9359,2024-02-20 17:42:51,52.244637,3
326,21.028374,9403,2024-02-20 17:42:48,52.34436,2
